"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"PHF21B",-0.211012850010464,4.05750180065659,-3.47178412208435,0.000915971612051556,0.00415063706455039,-0.970537386188346,"No"
"NCAPD2",0.450531474197222,5.71348775728062,3.47164589284319,0.000916369987894692,0.00415130864840964,-0.970937253538367,"No"
"HAP1",-0.208810425179197,3.9778399925539,-3.47044002674689,0.000919852257121145,0.00416594660334833,-0.974425102828865,"No"
"SPAG4",-0.202946031291384,4.47796876627187,-3.46969369855674,0.000922013762558351,0.0041728518811026,-0.976583369372761,"No"
"PLSCR4",0.595451101583812,5.30732241723036,3.46967216272555,0.000922076205721703,0.0041728518811026,-0.976645642984989,"No"
"ATF7IP",0.51533365629786,5.74984962259633,3.46965314063462,0.000922131363625603,0.0041728518811026,-0.976700647576017,"No"
"TNNC2",-0.26989780653216,4.22347443336595,-3.4693358790804,0.000923051780445033,0.00417587820193699,-0.977618015944318,"No"
"SEC14L5",-0.198169812616046,4.26164123180781,-3.46903117312742,0.000923936591305787,0.00417874183595755,-0.978499025596946,"No"
"RSAD1",-0.160903341845919,4.76049555525246,-3.46823003222707,0.000926266795099129,0.0041881392909741,-0.980815147166944,"No"
"SIGLEC6",-0.194697397296776,3.8503565102624,-3.4678772726412,0.000927294598767701,0.00419061651374145,-0.981834869480678,"No"
"ITPR2",0.622479616286277,5.41088759097223,3.46786864688119,0.00092731974439307,0.00419061651374145,-0.981859803082003,"No"
"VGLL4",0.124375775796022,5.38900297469331,3.46759712050926,0.000928111622431427,0.00419305316161914,-0.982644654906812,"No"
"COX7A2",-0.398765082059282,5.66723532155191,-3.46702269345777,0.000929788990344523,0.00419948788943305,-0.984304908179615,"No"
"PRPF19",0.344156551865212,6.2168635468605,3.46649003533703,0.000931346956211518,0.00420537997044189,-0.985844269730606,"No"
"LCP1",0.717329393842924,5.50132095358664,3.46586197918004,0.000933187128230718,0.00421196434954469,-0.987659120296827,"No"
"PRSS42P",-0.255550882972231,4.13801939696613,-3.46574713647314,0.000933523983726525,0.00421196434954469,-0.987990949041851,"No"
"FUT7",-0.252309596235579,4.30100078574716,-3.46573259555434,0.00093356664322197,0.00421196434954469,-0.988032963318661,"No"
"HGFAC",-0.242480007866816,4.73986119159532,-3.46556817099944,0.000934049153145218,0.00421299582693442,-0.988508040371833,"No"
"CD99L2",0.269924058887922,5.52637247844984,3.46538910600322,0.000934574894743228,0.00421422168569813,-0.989025400988799,"No"
"PIN1P1",-0.254803636926917,4.66100867270969,-3.46485939891597,0.000936131776623951,0.00421897477587283,-0.99055574155833,"No"
"APBB2",0.399323407975142,5.87091228350686,3.46485746443108,0.000936137466841254,0.00421897477587283,-0.990561330053449,"No"
"DCP1A",0.395377679767343,5.35178814073777,3.46467810642362,0.000936665184312147,0.00422020691514411,-0.991079464582683,"No"
"MIR648",-0.272628400744327,4.02163659655882,-3.46455517438769,0.000937027044805834,0.00422069130876982,-0.991434583564202,"No"
"ULK4P3",0.282401461225427,3.73119021470681,3.46407097120765,0.000938453625022072,0.00422566295270978,-0.992833238016114,"No"
"ZNF767P",0.311229610163723,4.80832002941126,3.4640077338736,0.000938640089411127,0.00422566295270978,-0.993015893571179,"No"
"CASP16P",-0.258189278650596,4.39819885072681,-3.46390847539533,0.000938932838117654,0.00422583442249101,-0.993302588479359,"No"
"WDR36",0.469698742861469,5.21952068929906,3.46374608965402,0.00093941195818885,0.00422684436935623,-0.993771605975462,"No"
"KLHL2",0.276353356900729,4.32349779804387,3.46351000907622,0.000940108928456853,0.00422883371071104,-0.99445344888568,"No"
"STARD3NL",0.2168633040035,4.65846441190465,3.46335485478664,0.00094056725035439,0.00422974876758286,-0.994901544902321,"No"
"NRF1",0.175401600671997,4.71906564922654,3.46266754738421,0.000942600086194809,0.00423774202934616,-0.996886369768035,"No"
"SMAD5",0.318172413822793,5.16897809637757,3.46239600357545,0.000943404372528181,0.00424020914348121,-0.997670467054999,"No"
"RAB3GAP2",0.280801299855088,4.72279850200205,3.4621595543275,0.000944105241656505,0.00424221023017819,-0.998353192659952,"No"
"PRSS41",-0.219003190229031,4.21767032569478,-3.461668763485,0.000945561590147887,0.00424760395964105,-0.999770204575368,"No"
"PCNA",0.492628955704731,5.47804729737345,3.46121551307586,0.000946908432957032,0.00425250298687118,-1.00107870763755,"No"
"KIAA1191",-0.443604020280658,6.61958010564563,-3.46086937335514,0.00094793821780193,0.00425597586206851,-1.00207791048857,"No"
"DDX31",0.156093198627558,3.93307529010318,3.46060696376391,0.000948719607743739,0.00425756806132888,-1.00283536368786,"No"
"TWSG1",0.412823564644612,6.60859794779568,3.46057796521109,0.000948805995588418,0.00425756806132888,-1.00291906647365,"No"
"LINC01475",-0.237399228358824,4.30083666968013,-3.45995637763164,0.000950659522407866,0.00426473212079917,-1.00471313066266,"No"
"DYNC1LI2",0.456990622050237,6.80940187797697,3.4592174777174,0.00095286732763119,0.0042734811985708,-1.00684550196139,"No"
"LHFPL4",-0.236502733683905,3.96691023309144,-3.45895949166295,0.000953639323521188,0.00427578787746841,-1.00758994352221,"No"
"PRR29",-0.218517618341145,4.59279804921831,-3.45790201540909,0.000956809904379122,0.00428884482800301,-1.01064098748714,"No"
"RSF1",0.471064896902057,5.65985251403501,3.4577095666313,0.00095738798722751,0.00429027714287154,-1.01119617445366,"No"
"C1QTNF8",-0.204612413513266,3.88586009988272,-3.45752987423001,0.000957928050758523,0.0042907476930198,-1.01171454201273,"No"
"LCE1F",-0.206189245301928,3.88689658748803,-3.45750257073754,0.0009580101363528,0.0042907476930198,-1.01179330413368,"No"
"EPHA3",0.88575132473501,4.8302831225134,3.45618053546876,0.000961992701933901,0.0043072266946724,-1.01560645684727,"No"
"ZBTB42",-0.258302611083156,4.87963189608533,-3.45610901810804,0.000962208590885295,0.0043072266946724,-1.01581270623823,"No"
"COQ6",-0.124206929213186,3.71549698251953,-3.45587062528799,0.000962928557062414,0.00430928707548374,-1.01650018775874,"No"
"FXR1",0.419089915477292,5.69935634486939,3.4551974921959,0.000964964230330331,0.00431723279539,-1.01844120575373,"No"
"CACNG1",-0.235241222331266,3.90181345302661,-3.45501089765192,0.000965529246255575,0.00431859631061052,-1.01897921599851,"No"
"NFKB2",0.247100390660936,5.49171236605428,3.45492021260154,0.000965803957431141,0.00431866097267916,-1.019240682083,"No"
"ATP8B2",0.429579118526088,5.27701277546971,3.45338556674044,0.000970464083008515,0.00433674099059959,-1.02366470968365,"No"
"FGF5",-0.227220454664784,3.75927722552254,-3.45337235396735,0.000970504297391332,0.00433674099059959,-1.02370279319094,"No"
"NKX2-8",-0.29908308235679,4.9324376709634,-3.45330959396028,0.000970695335237135,0.00433674099059959,-1.02388368656963,"No"
"LINC01471",-0.238545427919901,3.98950764083955,-3.4531969140037,0.000971038415903439,0.00433674099059959,-1.0242084587314,"No"
"TMEM107",0.221809967819588,4.33289545481625,3.45312687245263,0.000971251731772957,0.00433674099059959,-1.02441033255291,"No"
"CACFD1",-0.223723385641526,4.77987558000583,-3.45295527728389,0.000971774523010766,0.00433674099059959,-1.02490489244146,"No"
"OVOL2",-0.256487582953157,4.33148407457326,-3.45294882767923,0.000971794177924919,0.00433674099059959,-1.0249234807235,"No"
"HSPD1",0.376426876527242,5.50173105723207,3.45290162605111,0.000971938034472693,0.00433674099059959,-1.02505951890722,"No"
"HSALR1",-0.281457032747388,4.17499849033178,-3.45272224050875,0.000972484932321163,0.00433696276859075,-1.02557650816093,"No"
"ZNF644",0.317972853937505,5.45425209519248,3.45271387182137,0.000972510453291924,0.00433696276859075,-1.02560062627409,"No"
"PPM1J",-0.190534102011521,4.14398336181485,-3.45252605625472,0.000973083378513848,0.00433835184929038,-1.02614189023318,"No"
"DIDO1",0.337573879058278,5.60724881820742,3.45197320718412,0.00097477168218591,0.00434471160198576,-1.02773502373865,"No"
"LRRC43",-0.185792884109887,3.5995961716404,-3.45137426091175,0.000976603888891211,0.00435170916548356,-1.02946079716339,"No"
"ADARB2-AS1",-0.208234251853093,3.82922476603137,-3.45091795029314,0.000978001954167315,0.004356428166755,-1.03077544962756,"No"
"MIR3191",-0.368644923312868,4.26109328221948,-3.45078228115926,0.000978417988813959,0.004356428166755,-1.03116629582629,"No"
"GLA",0.392133380340146,4.2454349885637,3.45072824218628,0.000978583748080311,0.004356428166755,-1.0313219725703,"No"
"KLK14",-0.192090383747221,3.58207706058121,-3.45068609751362,0.000978713041199388,0.004356428166755,-1.0314433827738,"No"
"GALNT1",0.549477423653213,5.7511290380158,3.45049048222754,0.000979313369442503,0.00435793136297369,-1.03200689718819,"No"
"GABPB1",0.27616397220836,5.17565741152406,3.45013743327971,0.000980397732119862,0.00436158712246568,-1.03302387968771,"No"
"DDR2",0.945825095258462,5.76381147797492,3.44992075374033,0.000981063809565834,0.00436338055640189,-1.03364800510108,"No"
"RAB23",0.920058581932283,5.18955721316653,3.44982673751102,0.000981352950703843,0.0043634970160717,-1.03391880180748,"No"
"SH2D3A",-0.24175755326594,5.21625977921421,-3.44932019043558,0.000982912194199174,0.00436925929561776,-1.03537773171963,"No"
"LOC728485",-0.239286832430317,3.67250642157992,-3.44921682998855,0.000983230644383033,0.00436950436874452,-1.03567540692076,"No"
"UBR4",0.390545435814001,6.04799391535475,3.44900701904912,0.000983877365528291,0.00437120776534845,-1.03627963774791,"No"
"SLC5A11",-0.192255516447424,3.65147646399104,-3.44853211221246,0.000985342706119485,0.00437434499266277,-1.0376472204339,"No"
"ZFR2",-0.207720533098388,3.9913976035619,-3.4485238673408,0.000985368164180668,0.00437434499266277,-1.03767096193629,"No"
"B9D2",-0.2577683781225,4.76509207767815,-3.44852187146811,0.000985374327020215,0.00437434499266277,-1.03767670914134,"No"
"TECPR1",-0.192522212584041,5.03082154232278,-3.44775256559897,0.000987752503535715,0.00438372961852679,-1.03989178994014,"No"
"WDR5",0.365170388756074,5.67279330819029,3.44728735661589,0.000989193252646113,0.00438871695705118,-1.0412311127371,"No"
"LBX2-AS1",-0.23294767599352,4.43179865852326,-3.4472189694492,0.000989405214916744,0.00438871695705118,-1.04142798689422,"No"
"PSMD6",0.244527267901576,5.11360322037275,3.44686127857045,0.000990514559024106,0.00439246354688563,-1.04245766989692,"No"
"SEMA6B",0.314691624618118,5.14653680280093,3.44672997094604,0.000990922092511974,0.00439309676813884,-1.04283564611652,"No"
"SLFN12",0.360002646994661,3.82032176267854,3.44652491691946,0.000991558826892725,0.00439474550573127,-1.04342588564097,"No"
"CMC4",-0.127768846723499,3.58248470375228,-3.44636244590465,0.00099206360741642,0.00439580867862966,-1.04389353461241,"No"
"HBS1L",0.253145130967328,4.7501437228307,3.44588309114579,0.00099355433095822,0.00440123880617211,-1.04527319873305,"No"
"CPXM1",0.89449633907326,5.32534541313478,3.44548859903144,0.00099478273461864,0.00440550432299485,-1.04640851496317,"No"
"APP",0.600535958893612,8.41250404449022,3.44527930361245,0.000995435040457401,0.00440721693205713,-1.04701081392568,"No"
"MIR503HG",-0.209953607299775,3.58917969754098,-3.44506715726746,0.000996096644961688,0.00440896978567465,-1.04762129148837,"No"
"DCTN5",0.410972090865674,6.60552490581101,3.4443288373204,0.000998402433707614,0.00441799732931844,-1.04974569793966,"No"
"SUPT7L",0.334483199067223,5.36732888320676,3.44397682105046,0.0009995035660214,0.00442169079567025,-1.05075846259769,"No"
"MIR4497",-0.39701291019368,4.35858469231286,-3.4430713178044,0.00100234133042194,0.00443306290965398,-1.05336330436504,"No"
"MIR338",0.274101376723334,4.1967084723189,3.44272351737856,0.00100343333124387,0.0044367100182949,-1.05436368930712,"No"
"OXLD1",-0.281510470315406,5.28304255275551,-3.44225893212992,0.00100489376239637,0.00444198377549423,-1.0556998763207,"No"
"TEDC1",-0.2333673794833,5.38847574324343,-3.44188642694187,0.00100606619164008,0.00444598199309601,-1.05677114367825,"No"
"ZNF423",0.374667970850974,4.43165705443482,3.44155286734219,0.00100711714166269,0.00444944138678131,-1.05773034193078,"No"
"CRISPLD2",0.812496677997951,7.03342293782455,3.44142440265471,0.00100752217394198,0.00445004603523909,-1.05809974344037,"No"
"ELF1",0.583643773781761,7.16647737605784,3.44057639718715,0.00101019969466358,0.00446068486781466,-1.06053795397913,"No"
"MIR1-1HG",-0.237081945953802,4.30981641200161,-3.43959332413334,0.00101331211235729,0.00447323788040887,-1.06336399786998,"No"
"LINC01003",-0.266340176122853,4.85281765299255,-3.43950233642833,0.00101360063868675,0.00447332154211912,-1.0636255325028,"No"
"OR2G3",-0.332376790847359,3.60825683454204,-3.43875775749343,0.00101596465746048,0.00448180944575719,-1.06576556795114,"No"
"LPCAT4",-0.358356888070211,5.56758079746493,-3.43872648295311,0.00101606406743031,0.00448180944575719,-1.06585544886294,"No"
"RPS15A",0.395512268515489,8.36907322191071,3.43829853519408,0.00101742527725448,0.00448640712944571,-1.06708528527642,"No"
"LINC01000",0.697667223517786,7.60920783611877,3.43820123346094,0.00101773501390141,0.00448640712944571,-1.06736489634169,"No"
"IL1R1",0.742116762348428,5.6716267139971,3.43814037649474,0.00101792878276986,0.00448640712944571,-1.06753977515858,"No"
"SUB1",0.291948447208509,4.73444821498603,3.43801520886941,0.00101832742685339,0.00448640712944571,-1.06789945064556,"No"
"NDST1",0.304409149865644,5.81667292408967,3.43789313897455,0.00101871634735475,0.00448640712944571,-1.06825021597298,"No"
"DDX52",0.418609390234487,4.93908845182212,3.43788930011132,0.00101872858043579,0.00448640712944571,-1.06826124672844,"No"
"FAM76B",0.322069931727327,4.53901601464646,3.4376065548544,0.00101962997056863,0.00448873347923103,-1.06907367587269,"No"
"DENND3",0.215677782722809,4.33409095561812,3.43755392687629,0.00101979783154761,0.00448873347923103,-1.0692248899695,"No"
"HSPA9",0.457554168722995,7.28158856011531,3.43717959034587,0.00102099256156548,0.00449280046847455,-1.07030041185435,"No"
"ARTN",-0.220763961776648,4.55836170211612,-3.43693666219977,0.00102176859812636,0.00449398986857566,-1.07099833572284,"No"
"LINC00905",-0.194893700507165,3.63630558293759,-3.43692542967651,0.00102180449404218,0.00449398986857566,-1.07103060553927,"No"
"RTL8C",0.399457839856276,6.27195095561314,3.436758565858,0.00102233788342994,0.00449417656117411,-1.07150997857843,"No"
"GOLM2",0.448444842999818,7.10765337551129,3.43674270244279,0.00102238860542559,0.00449417656117411,-1.07155555079744,"No"
"FCGR1CP",0.451337444980625,3.70345879024803,3.43541267790947,0.00102664973347536,0.00451171230860437,-1.07537591369304,"No"
"TTPAL",0.234189533253532,3.85260500452843,3.43526234387052,0.00102713242905667,0.00451175563283943,-1.07580766922275,"No"
"CNPY3",0.277373178460261,5.73503651584671,3.43524025406118,0.00102720337356077,0.00451175563283943,-1.0758711094967,"No"
"FOXC2",-0.331451611998116,4.58931123104963,-3.43500783080652,0.00102795011442211,0.00451273856286065,-1.07653859461553,"No"
"C2orf72",-0.192380729422962,3.83268537677519,-3.43500131383303,0.00102797105987786,0.00451273856286065,-1.07655730994894,"No"
"CRYAA",-0.228323530617183,4.3917347184584,-3.43431614768491,0.00103017542861966,0.00452025447018487,-1.07852482205765,"No"
"MIR4297",-0.322933838024259,4.90197816970653,-3.43429984348577,0.00103022793818484,0.00452025447018487,-1.07857163764317,"No"
"NUP43",0.431246922247253,5.37637551440446,3.43395364284971,0.00103134351560582,0.00452317186525158,-1.07956567583533,"No"
"FBXO45",-0.174776148114664,5.26162825859238,-3.43392433438798,0.00103143801001036,0.00452317186525158,-1.07964982540281,"No"
"RBM34",0.30156000089544,5.35938608491347,3.43349096316097,0.00103283621351724,0.00452810677070148,-1.08089405003162,"No"
"PRPH",-0.212345940798769,4.69152127741438,-3.43338680256492,0.00103317253842207,0.00452838486597354,-1.08119308279348,"No"
"MTHFD1",0.485521051493634,6.15005987509911,3.43324168353663,0.00103364128709734,0.0045292430731696,-1.0816096919608,"No"
"C11orf16",-0.226136806551032,3.92462147464043,-3.43311073318506,0.00103406444229676,0.00452990109700962,-1.08198561514169,"No"
"GHRHR",-0.190869784886504,4.03080937011522,-3.43285435274991,0.00103489338913172,0.00453233594596246,-1.08272158571355,"No"
"TRAF3IP1",0.258099777159711,4.87443139332014,3.43271256977258,0.00103535208159832,0.00453314840159431,-1.08312857438261,"No"
"CELF6",-0.183852023313673,4.31948608178707,-3.43230291531563,0.00103667846589425,0.00453775849724326,-1.08430442428823,"No"
"GFI1",-0.195288882033934,4.28083340582757,-3.43184188100497,0.00103817313164492,0.00454310257028369,-1.08562763654693,"No"
"C18orf21",-0.18736461610388,4.4903756831327,-3.43155188367682,0.001039114342818,0.00454602251640441,-1.08645989369881,"No"
"PCSK6",-0.189415944036349,4.63166204806397,-3.43111843785266,0.00104052263389097,0.00454931423705116,-1.08770374031621,"No"
"TLX3",-0.336174602491729,4.38500616546577,-3.43110945211292,0.00104055184819011,0.00454931423705116,-1.08772952528172,"No"
"ITGBL1",0.890071276131339,4.74338620166314,3.43101178840419,0.00104086942100735,0.00454931423705116,-1.08800977248147,"No"
